SeaLevel,Age(Ma)
4.32,11.394
4.92,11.397
-4.94,11.399
-9.26,11.402
-17.28,11.405
-10.52,11.408
-10.54,11.411
-6.24,11.413
-0.72,11.416
-1.97,11.419
4.79,11.422
5.39,11.425
5.38,11.427
10.29,11.43
17.04,11.433
7.18,11.436
11.47,11.439
-0.85,11.442
2.21,11.444
6.51,11.447
11.41,11.45
-0.29,11.453
3.38,11.456
-16.94,11.458
-4.64,11.461
3.96,11.464
7.02,11.467
-5.92,11.47
-10.24,11.472
3.9,11.475
-1.65,11.478
6.95,11.481
0.78,11.484
3.84,11.486
-2.33,11.489
-12.19,11.492
-8.51,11.495
1.32,11.498
5,11.501
-4.85,11.503
-1.78,11.506
-0.55,11.509
-6.71,11.512
-6.71,11.515
12.98,11.517
-3.64,11.52
0.05,11.523
-7.34,11.526
-8.58,11.529
-7.96,11.531
-4.27,11.534
-5.51,11.537
4.33,11.54
4.95,11.543
-2.44,11.545
0.02,11.548
-1.83,11.551
1.85,11.554
11.7,11.557
16,11.56
7.38,11.562
-0.62,11.565
-3.7,11.568
-14.78,11.571
-12.33,11.574
-13.56,11.576
-5.56,11.579
9.82,11.582
19.04,11.585
3.04,11.588
-3.73,11.59
-0.04,11.593
10.41,11.596
1.18,11.599
1.8,11.602
3.65,11.604
-0.65,11.607
11.05,11.61
-8.63,11.613
-13.55,11.616
-11.69,11.619
-9.23,11.621
11.09,11.624
5.56,11.627
11.1,11.63
4.34,11.633
11.73,11.635
3.74,11.638
3.13,11.64
19.13,11.642
14.22,11.645
4.38,11.647
-10.39,11.649
-12.84,11.651
-6.07,11.654
-4.21,11.656
-10.36,11.658
0.72,11.66
0.73,11.663
-2.35,11.665
1.97,11.667
-7.26,11.669
-9.1,11.672
-16.48,11.674
-5.39,11.676
-9.7,11.678
-14.61,11.68
-18.3,11.683
-2.91,11.685
-12.13,11.687
-13.98,11.689
10.65,11.694
-0.42,11.696
4.51,11.698
6.37,11.703
2.69,11.705
19.93,11.707
-2.83,11.71
1.48,11.712
3.34,11.714
3.96,11.716
8.9,11.719
5.21,11.721
-0.92,11.727
-13.22,11.73
-5.82,11.732
-11.35,11.734
-11.35,11.736
-4.56,11.739
-11.33,11.741
0.37,11.743
-3.31,11.745
-3.3,11.748
2.86,11.75
0.41,11.752
0.42,11.754
-0.19,11.757
2.9,11.759
-5.08,11.766
-1.38,11.768
-1.98,11.77
-2.59,11.772
-6.28,11.774
2.97,11.777
-1.95,11.779
2.37,11.781
4.22,11.783
2.39,11.786
3.63,11.788
5.48,11.79
14.72,11.792
8.58,11.795
9.2,11.797
13.51,11.799
17.85,11.802
7.41,11.804
6.82,11.807
3.16,11.81
10.6,11.815
-3.54,11.817
-9.66,11.82
6.99,11.823
9.47,11.825
-7.12,11.828
-2.78,11.831
10.2,11.836
-7,11.839
-9.44,11.841
1.05,11.844
6.62,11.847
1.11,11.85
5.44,11.852
-3.14,11.855
6.73,11.858
-6.17,11.86
6.78,11.863
2.51,11.866
5.61,11.868
-2.98,11.871
-4.18,11.874
1.38,11.876
-1.05,11.879
-1.02,11.882
-7.77,11.884
-7.12,11.887
-11.41,11.889
-11.38,11.892
-8.89,11.894
-14.41,11.896
-15.61,11.899
-10.65,11.902
-13.09,11.904
-8.74,11.907
-1.93,11.91
4.86,11.912
-2.48,11.915
0,11.917
-4.88,11.92
1.91,11.922
-0.52,11.924
9.36,11.927
8.16,11.929
0.8,11.931
0.22,11.934
-1.6,11.936
-16.96,11.938
-5.23,11.941
-13.2,11.943
-11.33,11.945
-16.83,11.948
-3.88,11.95
-3.85,11.952
6.03,11.955
1.75,11.957
1.78,11.959
-3.11,11.962
-4.93,11.964
-11.67,11.966
-12.25,11.969
-15.3,11.971
-4.2,11.973
-5.34,11.98
10.7,11.983
1.5,11.985
1.52,11.987
8.36,11.992
11.46,11.994
14.58,11.997
20.14,11.999
23.24,12.001
17.12,12.004
16.52,12.006
8.54,12.008
6.72,12.01
6.75,12.013
11.69,12.015
4.94,12.017
2.5,12.019
0.07,12.022
-2.37,12.024
1.96,12.026
11.21,12.028
18.63,12.031
11.26,12.033
17.44,12.035
10.7,12.038
-1.59,12.04
8.28,12.042
10.76,12.044
7.1,12.047
20.04,12.049
10.22,12.051
7.16,12.053
-2.65,12.056
-5.09,12.058
-7.53,12.06
-0.74,12.062
7.29,12.065
20.85,12.067
13.48,12.069
18.43,12.071
16.61,12.074
0.63,12.076
17.27,12.078
18.52,12.08
6.86,12.083
4.42,12.085
11.82,12.087
11.23,12.089
21.72,12.092
25.43,12.094
22.38,12.096
7.01,12.098
3.34,12.101
1.49,12.103
3.34,12.105
14.42,12.107
16.26,12.11
19.34,12.112
22.42,12.114
17.49,12.117
11.96,12.12
10.73,12.123
7.65,12.125
7.65,12.128
6.42,12.13
5.8,12.133
3.96,12.135
-0.35,12.138
2.11,12.141
5.19,12.143
0.26,12.146
8.88,12.148
13.19,12.151
8.26,12.154
5.19,12.156
17.49,12.159
15.65,12.161
11.96,12.164
18.73,12.166
9.49,12.169
-7.12,12.172
-4.66,12.174
-0.97,12.177
19.34,12.178
13.8,12.18
9.49,12.183
7.65,12.185
13.8,12.188
5.8,12.193
-3.43,12.196
-3.43,12.198
-0.37,12.201
0.83,12.203
2.63,12.206
7.51,12.209
0.71,12.211
3.74,12.214
-7.98,12.216
1.2,12.219
1.78,12.221
-0.72,12.224
-5.69,12.227
4.12,12.229
11.46,12.232
9.58,12.234
16.92,12.237
24.87,12.24
13.77,12.242
15.57,12.245
6.29,12.248
-0.53,12.251
6.83,12.253
-7.99,12.256
-3.11,12.259
-3.16,12.262
-10.59,12.265
2.3,12.267
-3.28,12.27
0.98,12.273
5.24,12.276
1.5,12.279
-0.38,12.281
16.19,12.284
11.22,12.287
18.56,12.29
9.91,12.292
12.33,12.295
22.74,12.298
15.31,12.301
12.18,12.304
22,12.306
7.79,12.309
19.43,12.312
7.69,12.315
15.64,12.318
4.53,12.32
3.25,12.323
-13.42,12.326
-4.85,12.329
-3.65,12.331
1.22,12.334
-0.06,12.337
4.81,12.34
3.53,12.343
16.37,12.348
10.16,12.351
10.11,12.354
6.37,12.357
12.49,12.359
17.98,12.362
8.7,12.365
10.49,12.368
3.67,12.371
3.62,12.374
9.73,12.377
-3.86,12.38
-8.84,12.383
-9.5,12.386
-7.71,12.389
-13.91,12.392
-9.65,12.395
-2.93,12.398
-7.9,12.401
-1.14,12.404
3.76,12.407
4.98,12.41
1.27,12.413
4.33,12.416
-9.84,12.419
-4.93,12.422
3.66,12.428
4.26,12.431
5.47,12.434
15.92,12.437
-4.41,12.44
-1.34,12.442
-5.66,12.444
-0.74,12.446
-4.45,12.448
4.16,12.45
-0.78,12.452
2.91,12.454
-4.49,12.456
-5.11,12.458
-11.28,12.46
-10.67,12.462
-6.38,12.464
4.69,12.466
0.99,12.468
4.67,12.47
2.81,12.472
4.03,12.474
4.64,12.476
13.24,12.478
2.77,12.48
15.07,12.482
12.6,12.484
18.13,12.486
3.96,12.488
-5.9,12.49
-2.83,12.492
-2.22,12.494
3.92,12.496
-2.24,12.498
-4.1,12.5
3.3,12.502
8.86,12.504
-7.12,12.506
-4.64,12.508
-4.63,12.51
-2.76,12.512
-5.82,12.514
-1.49,12.516
-3.32,12.518
-3.92,12.52
-5.13,12.522
-9.42,12.524
-5.71,12.526
-2.62,12.528
-2.6,12.53
2.34,12.532
2.36,12.534
2.38,12.536
3.01,12.538
2.41,12.54
0.59,12.542
-9.86,12.544
-4.3,12.546
-5.51,12.548
-4.26,12.55
3.75,12.552
-8.54,12.554
-9.12,12.557
-10.95,12.559
3.84,12.561
-3.53,12.563
-1.67,12.565
3.27,12.567
-9.63,12.569
-5.3,12.571
1.48,12.573
-2.19,12.575
4.6,12.577
8.31,12.579
-12.6,12.581
4.65,12.583
5.28,12.585
10.22,12.587
5.32,12.589
8.41,12.591
-5.72,12.593
-9.4,12.594
-1.39,12.596
-0.14,12.598
4.19,12.6
4.84,12.602
-1.9,12.604
-4.94,12.606
4.32,12.608
3.13,12.61
1.93,12.612
0.12,12.614
-1.7,12.616
2.03,12.618
-3.48,12.62
-5.9,12.622
-1.56,12.624
-0.3,12.626
-3.34,12.628
6.54,12.63
-6.35,12.632
1.07,12.634
10.95,12.636
6.67,12.638
-8.06,12.64
-3.72,12.642
-3.69,12.644
6.81,12.646
2.53,12.648
-4.2,12.65
0.76,12.652
8.17,12.654
3.9,12.656
2.7,12.658
9.5,12.66
26.77,12.662
2.87,12.668
-1.4,12.67
-1.99,12.672
-5.64,12.674
-9.3,12.676
-4.96,12.678
-4.31,12.68
8.64,12.682
1.29,12.684
6.25,12.686
-7.99,12.688
-8.45,12.69
-13.22,12.692
-3.83,12.694
2.66,12.696
0.01,12.703
0.18,12.708
-0.04,12.713
4.86,12.719
10.46,12.724
-3.64,12.729
-7.89,12.734
-11.51,12.74
3.32,12.745
7.07,12.75
-10.72,12.755
1.66,12.761
4.79,12.766
-11.79,12.769
-11.14,12.772
-20.35,12.774
-19.7,12.777
-17.2,12.78
-14.7,12.783
-2.99,12.785
-5.41,12.788
-3.53,12.791
-9.65,12.794
-5.94,12.796
-19.44,12.799
-9.58,12.802
-21.27,12.802
-14.5,12.805
-19.42,12.808
-2.18,12.81
0.9,12.813
8.9,12.816
5.21,12.819
3.98,12.822
-4.01,12.829
3.38,12.832
12,12.835
-5.23,12.838
-6.45,12.841
-9.53,12.844
-7.06,12.848
-8.9,12.851
7.1,12.854
11.41,12.857
-2.73,12.861
-11.34,12.865
-2.72,12.87
-19.33,12.874
-15.64,12.878
-8.25,12.882
-7.01,12.886
-17.47,12.89
-23,12.894
-18.07,12.899
-16.25,12.903
-8.29,12.907
-7.09,12.911
-5.9,12.915
-7.78,12.919
-1.05,12.924
0.14,12.928
6.26,12.932
-4.23,12.935
-10.42,12.939
-9.83,12.942
-17.24,12.945
0.57,12.948
4.24,12.951
-1.33,12.954
-9.35,12.957
-8.16,12.961
-1.42,12.964
-3.29,12.967
8.37,12.97
-0.89,12.974
-12.61,12.977
-18.19,12.981
-8.35,12.982
-8.38,12.985
-23.18,12.989
-18.9,12.992
-29.4,12.996
-23.89,12.999
-15.33,13.003
-15.37,13.006
-1.28,13.01
-3.78,13.012
-9.96,13.014
-6.93,13.017
-10.04,13.019
-7.61,13.021
-11.33,13.023
-9.52,13.025
-15.7,13.027
-14.52,13.03
-5.93,13.032
-1.04,13.034
-7.22,13.036
-10.33,13.038
-9.75,13.04
-4.26,13.043
2.48,13.045
15.37,13.047
19.04,13.049
14.7,13.051
-0.72,13.053
-0.13,13.055
-10.63,13.057
-13.73,13.059
-11.92,13.061
-8.26,13.063
-15.67,13.065
-15.09,13.067
-10.2,13.069
-16.38,13.071
-9.03,13.073
5.71,13.075
-4.17,13.077
0.11,13.079
-6.69,13.081
-1.82,13.084
6.77,13.086
-8.65,13.088
16.55,13.09
-8.71,13.092
-4.43,13.094
2.92,13.096
3.51,13.098
8.4,13.1
23.13,13.102
15.06,13.105
6.39,13.108
9.4,13.111
4.42,13.114
6.82,13.117
18.45,13.12
4.23,13.123
6.63,13.126
5.95,13.129
4.04,13.132
3.98,13.135
2.75,13.135
19.3,13.138
29.7,13.141
24.7,13.145
24.62,13.149
9.15,13.153
-0.76,13.156
-11.28,13.159
-7.06,13.163
-7.14,13.167
-9.69,13.171
-9.77,13.175
0.02,13.178
-0.07,13.182
3.54,13.186
-2.08,13.19
8.92,13.194
2.06,13.198
11.2,13.202
4.36,13.205
12.26,13.209
12.78,13.213
23.76,13.217
10.15,13.22
5.15,13.223
5.05,13.227
6.82,13.23
4.36,13.23
-11.71,13.233
13.42,13.237
8.42,13.24
21.35,13.24
21.89,13.243
12.58,13.246
14.95,13.25
20.41,13.253
24.03,13.256
9.8,13.259
-7.48,13.261
-10.63,13.264
2.22,13.267
10.17,13.269
9.48,13.272
5.67,13.277
-6.71,13.28
4.93,13.282
3.63,13.285
7.24,13.288
2.89,13.29
-0.26,13.293
-3.39,13.295
-8.39,13.298
-14.62,13.301
-15.9,13.303
-14.14,13.306
-9.29,13.309
-6.27,13.311
-11.28,13.314
-7.02,13.316
-11.41,13.319
-13.31,13.321
3.84,13.324
-6.71,13.327
-4.91,13.329
25.77,13.332
6,13.335
1.61,13.338
-15.7,13.341
-19.48,13.344
-12.79,13.347
-18.41,13.35
-5.57,13.353
1.74,13.356
-11.88,13.359
3.42,13.362
4.57,13.365
10.03,13.368
16.71,13.371
6.2,13.373
11.04,13.376
7.29,13.378
-0.17,13.381
-5.76,13.383
-3.38,13.386
-0.98,13.388
-8.42,13.39
-6.65,13.393
-10.4,13.395
-5.56,13.398
-5,13.4
-1.38,13.403
-3.27,13.405
0.99,13.407
13.84,13.41
16.25,13.412
24.79,13.415
12.43,13.417
8.08,13.419
16.05,13.42
17.87,13.421
13.52,13.423
3.03,13.424
24.54,13.425
15.9,13.426
23.86,13.428
16.45,13.429
-11.27,13.43
16.4,13.431
12.04,13.433
-3.37,13.434
-2.78,13.435
-9.57,13.436
-15.78,13.438
-8.41,13.439
-13.36,13.44
-0.46,13.441
-22.05,13.443
0.08,13.444
-11.64,13.445
3.08,13.447
0.59,13.448
-2.51,13.449
-19.76,13.45
-1.97,13.452
-12.45,13.453
-2.01,13.454
-13.12,13.455
-13.78,13.457
-18.73,13.458
-15.06,13.459
-8.32,13.46
-8.98,13.462
-18.85,13.463
-12.72,13.464
-11.54,13.466
-14.03,13.467
-9.74,13.468
-8.54,13.469
-4.28,13.471
-11.69,13.472
-4.94,13.473
0.57,13.474
-0.09,13.476
-4.43,13.477
4.17,13.478
1.63,13.481
0.99,13.482
4.66,13.483
2.76,13.485
-1.57,13.486
1.48,13.487
4.54,13.488
2.64,13.49
8.15,13.491
1.98,13.492
7.49,13.493
1.29,13.495
6.18,13.496
4.93,13.497
9.83,13.498
5.47,13.5
14.07,13.501
7.89,13.503
12.77,13.506
5.99,13.507
7.19,13.509
-5.13,13.51
-1.47,13.512
-0.25,13.513
3.41,13.515
-18.76,13.516
-7.09,13.518
5.82,13.519
12.56,13.521
7.02,13.521
-2.86,13.523
17.44,13.524
20.49,13.526
11.24,13.527
29.06,13.529
34.58,13.53
6.25,13.532
-1.77,13.533
19.13,13.535
25.88,13.536
25.85,13.538
23.99,13.539
31.35,13.541
20.87,13.542
27.61,13.544
22.69,13.544
26.37,13.545
18.36,13.546
-0.75,13.548
-1.99,13.549
-6.33,13.551
-5.73,13.552
-13.13,13.553
4.69,13.555
0.98,13.556
-8.26,13.557
-0.91,13.559
3.39,13.56
-18.17,13.561
-0.36,13.564
6.39,13.565
-13.33,13.567
-9.03,13.568
-21.37,13.57
-7.85,13.571
3.22,13.572
-23.89,13.574
-10.38,13.576
-17.79,13.578
-15.96,13.579
-19.05,13.58
-0.62,13.582
-10.48,13.583
-12.95,13.584
4.25,13.586
6.08,13.587
-0.1,13.589
5.42,13.59
15.25,13.591
12.15,13.593
23.21,13.594
4.11,13.596
-1.46,13.598
-9.49,13.6
-16.86,13.602
-2.7,13.604
-0.85,13.605
-7.61,13.607
9.63,13.609
15.18,13.611
12.73,13.613
4.74,13.615
11.52,13.617
-7.54,13.619
4.16,13.621
-10.6,13.623
4.18,13.625
7.88,13.627
15.28,13.629
2.98,13.631
17.76,13.633
20.85,13.635
12.85,13.636
-0.68,13.638
-14.21,13.639
-12.97,13.641
-11.73,13.642
-24.03,13.644
-12.95,13.645
-16.63,13.647
-6.78,13.648
-17.23,13.65
-7.38,13.651
-12.29,13.653
-7.36,13.654
-7.36,13.655
-14.12,13.657
-13.5,13.658
-14.72,13.66
-16.56,13.661
-20.86,13.663
-14.7,13.664
-15.92,13.666
-10.37,13.667
-17.75,13.669
-10.36,13.67
-12.19,13.672
-10.34,13.673
-12.18,13.674
-5.4,13.676
-17.09,13.677
-2.93,13.679
-1.08,13.68
-6.6,13.682
-15.21,13.683
-3.51,13.685
-13.35,13.686
3.27,13.688
-26.26,13.689
-20.72,13.69
-24.4,13.692
-10.24,13.693
-15.77,13.695
-0.99,13.696
11.33,13.698
3.95,13.699
8.89,13.701
1.53,13.702
-2.13,13.704
2.2,13.705
4.08,13.707
10.25,13.708
-0.81,13.709
-0.79,13.71
1.07,13.711
1.71,13.712
6.65,13.713
-2.56,13.714
-6.85,13.715
-11.14,13.716
-20.97,13.717
-13.57,13.718
-11.09,13.719
-7.38,13.72
-6.75,13.721
-2.42,13.722
-0.57,13.722
-13.48,13.723
-4.85,13.724
-15.29,13.725
-10.98,13.725
-18.37,13.725
-15.89,13.726
-12.18,13.727
-13.39,13.728
-0.45,13.729
-17.66,13.73
-7.18,13.731
-25.62,13.732
-11.45,13.733
-10.2,13.734
-9.57,13.735
-16.94,13.736
-10.15,13.737
-10.75,13.738
-10.73,13.739
-11.33,13.74
-15,13.741
-3.9,13.742
-11.89,13.743
-10.02,13.744
-8.16,13.745
-6.91,13.746
-13.06,13.746
-24.74,13.747
-11.18,13.748
-9.32,13.749
-7.47,13.749
-8.07,13.75
2.41,13.751
-12.95,13.752
-10.47,13.753
1.24,13.754
-12.9,13.755
-17.8,13.756
-8.56,13.757
-14.06,13.759
-23.89,13.76
-24.48,13.761
-8.47,13.762
-13.99,13.763
-6.58,13.764
-10.26,13.765
-15.78,13.766
-20.68,13.767
-9.59,13.768
-7.74,13.768
-23.11,13.769
-5.24,13.77
-11.38,13.771
-11.98,13.772
-8.27,13.773
-8.25,13.774
-12.54,13.775
2.86,13.776
-16.81,13.777
-16.79,13.778
-19.85,13.779
-8.14,13.78
-13.64,13.782
4.22,13.783
-9.3,13.784
-14.82,13.785
-4.34,13.786
-0.01,13.787
-3.07,13.788
0.02,13.789
2.5,13.79
5.6,13.791
-1.15,13.792
-6.67,13.793
-18.35,13.794
-3.56,13.795
3.23,13.796
1.4,13.797
5.11,13.798
-3.49,13.799
6.38,13.8
22.39,13.801
1.49,13.802
7.66,13.803
-7.09,13.804
8.93,13.805
1.56,13.806
10.81,13.807
-10.09,13.808
13.92,13.809
3.48,13.81
15.21,13.812
27.53,13.813
12.78,13.814
10.96,13.815
19.59,13.816
16.53,13.817
16.55,13.818
-0.05,13.819
17.2,13.82
17.83,13.821
22.79,13.823
32.04,13.824
25.91,13.825
24.08,13.826
34.56,13.827
36.42,13.828
19.82,13.829
34,13.83
8.78,13.831
21.11,13.832
13.13,13.833
11.91,13.834
21.78,13.835
8.87,13.836
-0.95,13.837
3.99,13.838
4.01,13.839
7.1,13.84
-3.34,13.841
10.83,13.842
-8.23,13.843
15.86,13.848
18.36,13.85
11.01,13.852
21.53,13.855
11.1,13.857
25.92,13.86
26.58,13.862
23.55,13.865
40.82,13.867
31.63,13.869
34.76,13.872
47.72,13.874
45.91,13.876
44.11,13.879
41.07,13.881
24.49,13.883
25.78,13.886
22.12,13.888
24.02,13.891
38.83,13.893
46.27,13.896
51.84,13.898
59.26,13.901
48.8,13.903
58.03,13.905
60.49,13.906
52.48,13.908
47.56,13.91
43.25,13.912
53.09,13.914
55.55,13.916
31.55,13.917
59.85,13.919
9.39,13.921
21.08,13.923
10.62,13.925
16.15,13.926
29.69,13.928
19.22,13.93
13.68,13.932
38.3,13.934
33.37,13.936
46.91,13.937
38.9,13.939
44.44,13.941
27.21,13.943
40.74,13.945
39.51,13.947
33.35,13.948
28.43,13.95
30.89,13.952
29.65,13.954
29.65,13.956
30.27,13.957
13.65,13.959
24.72,13.961
9.95,13.963
22.87,13.965
6.25,13.967
22.25,13.968
25.94,13.97
27.17,13.972
29.63,13.974
29.01,13.976
24.09,13.977
27.16,13.979
29.62,13.981
32.69,13.983
37.61,13.985
31.46,13.987
40.69,13.988
44.38,13.99
60.37,13.992
49.91,13.993
44.99,13.995
45.6,13.996
52.98,13.997
28.37,13.998
40.67,14
28.33,14.001
40,14.002
13.51,14.003
15.91,14.005
29.42,14.006
17.08,14.007
17.05,14.008
12.68,14.01
18.19,14.011
10.16,14.012
20.59,14.013
16.23,14.015
27.27,14.016
14.32,14.017
21.68,14.018
19.15,14.02
33.89,14.021
17.86,14.022
40.6,14.023
12.85,14.025
38.05,14.026
45.41,14.027
29.38,14.028
29.32,14.03
33.6,14.031
20.61,14.033
22.4,14.035
-7.17,14.036
16.77,14.038
11.23,14.038
-8.52,14.04
0.04,14.042
3.09,14.043
9.8,14.045
-0.11,14.047
1.68,14.049
14.57,14.05
13.28,14.052
19.99,14.054
10.7,14.056
28.52,14.057
17.99,14.059
27.17,14.061
27.14,14.062
12.31,14.064
30.71,14.066
23.27,14.068
27.54,14.069
20.1,14.071
32.35,14.073
24.29,14.075
22.41,14.076
19.89,14.078
18.6,14.08
19.77,14.082
18.51,14.083
15.99,14.085
23.32,14.087
6.64,14.089
17.07,14.09
17.63,14.092
18.8,14.094
16.28,14.096
32.25,14.097
27.27,14.099
35.81,14.101
33.26,14.103
27.07,14.104
35.6,14.106
44.13,14.108
30.5,14.11
36.57,14.112
35.87,14.114
37.63,14.116
24.62,14.118
33.15,14.12
25.07,14.122
13.95,14.123
20.63,14.125
8.24,14.127
7.54,14.129
11.76,14.131
-12.32,14.133
10.36,14.135
1.04,14.137
7.11,14.139
-10.82,14.141
-4.75,14.143
-18.37,14.145
8.62,14.147
20.84,14.149
15.83,14.151
22.56,14.152
36.01,14.154
35.93,14.156
29.07,14.158
12.99,14.16
31.98,14.162
18.35,14.164
4.11,14.166
1.57,14.168
17.48,14.17
18.01,14.172
21,14.174
9.31,14.174
22.15,14.176
16.52,14.178
12.13,14.18
16.4,14.181
-3.38,14.183
6.38,14.185
4.45,14.187
8.06,14.189
6.12,14.191
12.19,14.193
7.8,14.195
21.87,14.197
15.63,14.199
24.16,14.201
24.69,14.203
27.07,14.205
10.98,14.207
24.43,14.209
22.59,14.209
37.93,14.21
23.69,14.212
24.22,14.214
21.67,14.216
21.59,14.218
14.12,14.22
4.19,14.222
15.79,14.224
16.32,14.226
11.93,14.228
20.46,14.23
14.22,14.232
17.3,14.232
17.21,14.234
14.05,14.236
19.5,14.238
18.19,14.24
19.95,14.242
12.48,14.244
18.55,14.246
20.31,14.248
17.76,14.25
4.14,14.252
10.82,14.254
7.04,14.256
12.5,14.258
8.72,14.26
19.14,14.261
37.51,14.263
14.66,14.265
29.34,14.267
23.72,14.269
35.33,14.271
21.09,14.273
43.77,14.275
17.88,14.276
38.1,14.278
33.75,14.279
40.44,14.281
22.55,14.282
21.28,14.283
0.27,14.285
11.92,14.286
16.22,14.286
2.03,14.287
4.4,14.289
3.13,14.29
6.12,14.292
1.77,14.293
10.96,14.294
22.57,14.296
12.68,14.297
26.79,14.298
21.17,14.3
37.75,14.301
34,14.303
44.44,14.304
31.46,14.306
43.71,14.308
33.19,14.31
32.52,14.312
34.31,14.314
37.35,14.315
30.53,14.317
38.47,14.319
32.26,14.321
29.13,14.323
26.61,14.325
14.24,14.327
12.34,14.329
6.75,14.331
2.38,14.333
2.32,14.335
10.91,14.336
23.78,14.338
21.26,14.34
40.28,14.342
37.15,14.344
32.78,14.346
38.88,14.348
12.97,14.35
25.84,14.352
19.01,14.354
31.27,14.356
19.52,14.358
31.8,14.359
21.89,14.361
32.91,14.363
39.68,14.363
33.47,14.365
22.95,14.367
27.2,14.369
9.92,14.371
8.01,14.373
13.49,14.375
8.51,14.377
14,14.379
20.12,14.38
36.06,14.382
27.39,14.384
43.95,14.386
32.2,14.388
46.91,14.39
20.4,14.392
27.72,14.394
2.44,14.396
7.92,14.398
-0.14,14.4
7.84,14.402
2.29,14.403
15.8,14.405
6.55,14.407
24.99,14.409
7.73,14.411
21.86,14.413
11.99,14.415
15.66,14.417
11.33,14.419
9.46,14.421
5.75,14.423
5.73,14.424
30.33,14.426
18.61,14.428
39.51,14.43
35.8,14.432
30.85,14.434
42.52,14.436
36.35,14.437
24.03,14.438
22.79,14.439
11.69,14.441
-0.63,14.442
19.05,14.443
-14.19,14.444
-4.36,14.445
-19.14,14.446
-3.15,14.447
-5.64,14.45
-5.04,14.451
-1.36,14.452
-0.14,14.453
4.16,14.454
13.37,14.455
14.59,14.456
15.8,14.458
13.94,14.459
13.93,14.46
29.92,14.461
32.97,14.463
18.81,14.464
26.17,14.466
23.08,14.467
27.38,14.468
15.67,14.469
32.28,14.47
17.5,14.471
21.18,14.472
13.78,14.473
23.6,14.475
16.21,14.476
6.96,14.477
8.8,14.478
5.71,14.479
5.08,14.48
4.46,14.481
-9.11,14.483
13.65,14.484
8.72,14.485
23.48,14.486
26.54,14.487
14.84,14.488
17.29,14.489
22.19,14.491
27.71,14.492
34.47,14.493
36.92,14.494
26.45,14.495
30.08,14.5
39.31,14.501
33.76,14.503
42.37,14.504
38.68,14.505
46.67,14.506
40.52,14.507
29.43,14.509
26.97,14.51
22.65,14.511
14.65,14.513
3.57,14.514
-0.13,14.515
-0.14,14.517
1.7,14.518
3.55,14.519
4.77,14.521
-2.62,14.522
2.3,14.523
-3.86,14.525
1.06,14.526
-2.64,14.527
4.12,14.529
-8.8,14.53
7.81,14.531
20.11,14.533
4.1,14.534
7.18,14.535
3.48,14.537
15.78,14.538
15.16,14.539
20.69,14.541
7.15,14.542
16.38,14.543
27.45,14.545
31.75,14.546
28.05,14.547
27.43,14.549
41.58,14.55
37.27,14.551
25.57,14.553
29.87,14.554
23.71,14.555
30.48,14.556
27.39,14.558
20.62,14.559
29.23,14.56
28,14.561
25.53,14.563
26.76,14.564
30.44,14.565
30.44,14.566
18.74,14.568
13.2,14.569
13.81,14.57
7.04,14.571
9.49,14.573
-0.97,14.574
15.64,14.575
11.94,14.576
23.63,14.578
23.62,14.579
20.54,14.58
27.31,14.581
22.37,14.583
31.6,14.584
30.37,14.585
38.98,14.586
41.43,14.588
42.04,14.589
35.88,14.591
43.88,14.592
37.1,14.594
36.48,14.596
27.86,14.598
26.62,14.599
6.32,14.601
14.33,14.603
6.34,14.605
8.81,14.606
-2.25,14.608
7.6,14.61
-8.38,14.612
3.32,14.613
-4.67,14.615
27.34,14.617
9.51,14.619
27.36,14.62
16.3,14.622
20,14.624
13.25,14.626
31.1,14.627
28.65,14.629
24.97,14.631
18.83,14.633
16.37,14.634
18.85,14.636
23.79,14.638
23.18,14.639
15.8,14.641
24.43,14.643
15.22,14.645
25.68,14.646
22.62,14.648
23.25,14.65
18.34,14.652
22.04,14.653
14.66,14.655
18.37,14.657
17.15,14.659
11,14.66
12.25,14.662
9.8,14.664
4.27,14.666
14.74,14.667
18.45,14.669
14.77,14.671
9.86,14.673
22.17,14.674
22.8,14.676
35.12,14.678
27.13,14.68
32.68,14.681
31.46,14.683
46.86,14.685
23.48,14.686
41.34,14.688
35.2,14.69
32.13,14.692
26.6,14.693
26,14.695
19.24,14.697
17.41,14.699
14.96,14.7
27.91,14.702
16.26,14.704
21.83,14.706
20.01,14.707
27.43,14.709
15.15,14.711
18.88,14.713
29.36,14.714
43.55,14.716
41.74,14.718
31.32,14.72
38.1,14.721
43.68,14.723
41.87,14.725
44.37,14.727
45,14.728
40.11,14.73
54.3,14.732
40.78,14.733
61.74,14.735
44.55,14.737
40.89,14.739
22.45,14.74
20.64,14.742
18.21,14.744
32.4,14.746
43.5,14.747
46.61,14.749
42.96,14.751
30.68,14.753
19.63,14.754
29.51,14.756
19.08,14.758
32.66,14.76
27.75,14.761
21.02,14.763
36.44,14.765
36.48,14.767
37.11,14.768
19.3,14.77
21.8,14.772
10.76,14.774
2.77,14.775
-3.96,14.777
12.08,14.779
1.04,14.781
-4.47,14.783
-1.35,14.785
-0.7,14.787
26.48,14.793
22.25,14.797
21.71,14.801
31.02,14.804
29.88,14.808
37.37,14.812
43,14.816
48.03,14.82
14.28,14.824
37.12,14.827
58.76,14.831
60.09,14.835
57.06,14.837
46.65,14.839
33.18,14.842
17.23,14.844
16.66,14.846
27.18,14.848
